County,County Code,Year,Intent,Deaths,Population,State,Rate
"Hudson County, NJ",34017,2011,Homicide,27,641224,NJ,4.210697042
"Hudson County, NJ",34017,2012,Homicide,20,652302,NJ,3.066064492
"Hudson County, NJ",34017,2013,Homicide,26,660282,NJ,3.937711463
"Hudson County, NJ",34017,2014,Homicide,25,669115,NJ,3.736278517
"Hudson County, NJ",34017,2015,Homicide,33,674836,NJ,4.890076996
"Hudson County, NJ",34017,2016,Homicide,33,677983,NJ,4.867378681
"Hudson County, NJ",34017,2017,Homicide,27,691643,NJ,3.903748032
"Hudson County, NJ",34017,2018,Homicide,27,676061,NJ,3.99372246
"Hudson County, NJ",34017,2019,Homicide,17,672391,NJ,2.528290831
"Oneida County, NY",36065,2013,Homicide,12,233585,NY,5.13731618
"Oneida County, NY",36065,2019,Homicide,12,228671,NY,5.247713965
"Chesterfield County, SC",45025,2019,Homicide,10,45650,SC,21.90580504
"Sandoval County, NM",35043,2018,Homicide,10,145179,NM,6.888048547
"Sandoval County, NM",35043,2019,Homicide,13,146748,NM,8.858723799
"Onondaga County, NY",36067,2009,Homicide,28,465633,NY,6.013319503
"Onondaga County, NY",36067,2010,Homicide,21,467026,NY,4.496537666
"Onondaga County, NY",36067,2011,Homicide,20,466960,NY,4.2830221
"Onondaga County, NY",36067,2012,Homicide,14,466852,NY,2.998809044
"Onondaga County, NY",36067,2013,Homicide,29,468387,NY,6.191461334
"Onondaga County, NY",36067,2014,Homicide,19,468196,NY,4.058129501
"Onondaga County, NY",36067,2015,Homicide,26,468463,NY,5.550064786
"Onondaga County, NY",36067,2016,Homicide,35,466194,NY,7.50760413
"Onondaga County, NY",36067,2017,Homicide,25,465398,NY,5.371746333
"Onondaga County, NY",36067,2018,Homicide,27,461809,NY,5.846572934
"Onondaga County, NY",36067,2019,Homicide,25,460528,NY,5.428551576
"Nueces County, TX",48355,2009,Homicide,17,338220,TX,5.026314233
"Nueces County, TX",48355,2010,Homicide,20,340223,TX,5.878497339
"Nueces County, TX",48355,2011,Homicide,15,343281,TX,4.369598084
"Nueces County, TX",48355,2012,Homicide,17,347691,TX,4.88939892
"Nueces County, TX",48355,2013,Homicide,20,352107,TX,5.680091563
"Nueces County, TX",48355,2014,Homicide,28,356221,TX,7.860288978
"Nueces County, TX",48355,2015,Homicide,22,359715,TX,6.115952907
"Nueces County, TX",48355,2016,Homicide,25,361350,TX,6.918500069
"Nueces County, TX",48355,2017,Homicide,27,361221,TX,7.474648484
"Nueces County, TX",48355,2018,Homicide,30,362265,TX,8.281230591
"Nueces County, TX",48355,2019,Homicide,33,362294,TX,9.108624487
"Anchorage Borough, AK",2020,2009,Homicide,13,287677,AK,4.518957025
"Anchorage Borough, AK",2020,2010,Homicide,18,291826,AK,6.168059049
"Anchorage Borough, AK",2020,2011,Homicide,16,295570,AK,5.413269276
"Anchorage Borough, AK",2020,2012,Homicide,20,298610,AK,6.69769934
"Anchorage Borough, AK",2020,2013,Homicide,19,300950,AK,6.313341087
"Anchorage Borough, AK",2020,2014,Homicide,14,301010,AK,4.651008272
"Anchorage Borough, AK",2020,2015,Homicide,25,298695,AK,8.36974171
"Anchorage Borough, AK",2020,2016,Homicide,31,298192,AK,10.39598648
"Anchorage Borough, AK",2020,2017,Homicide,40,294356,AK,13.58898748
"Anchorage Borough, AK",2020,2018,Homicide,29,291538,AK,9.947245299
"Anchorage Borough, AK",2020,2019,Homicide,31,288000,AK,10.76388889
"Mississippi County, AR",5093,2010,Homicide,12,46480,AR,25.81755594
"Mississippi County, AR",5093,2015,Homicide,10,43738,AR,22.86341396
"Mississippi County, AR",5093,2016,Homicide,13,42835,AR,30.34901366
"Mississippi County, AR",5093,2017,Homicide,11,42159,AR,26.09170047
"Mississippi County, AR",5093,2019,Homicide,15,40651,AR,36.89946127
"Bay County, FL",12005,2010,Homicide,14,168852,FL,8.291284675
"Bay County, FL",12005,2011,Homicide,15,169856,FL,8.831009797
"Bay County, FL",12005,2012,Homicide,13,171903,FL,7.562404379
"Bay County, FL",12005,2013,Homicide,11,174987,FL,6.286181259
"Bay County, FL",12005,2014,Homicide,16,178985,FL,8.939296589
"Bay County, FL",12005,2017,Homicide,14,183563,FL,7.626809324
"Bay County, FL",12005,2018,Homicide,11,185287,FL,5.936735983
"Bay County, FL",12005,2019,Homicide,10,174705,FL,5.723934633
"Troup County, GA",13285,2015,Homicide,10,69763,GA,14.33424595
"Sunflower County, MS",28133,2016,Homicide,10,26407,MS,37.86874692
"Mercer County, NJ",34021,2009,Homicide,17,365388,NJ,4.652588481
"Mercer County, NJ",34021,2010,Homicide,20,366513,NJ,5.456832363
"Mercer County, NJ",34021,2011,Homicide,28,367063,NJ,7.628118334
"Mercer County, NJ",34021,2012,Homicide,25,368303,NJ,6.787889319
"Mercer County, NJ",34021,2013,Homicide,41,370414,NJ,11.06869611
"Mercer County, NJ",34021,2014,Homicide,33,371537,NJ,8.882022517
"Mercer County, NJ",34021,2015,Homicide,20,371398,NJ,5.385058616
"Mercer County, NJ",34021,2016,Homicide,27,371023,NJ,7.277176887
"Mercer County, NJ",34021,2017,Homicide,22,374733,NJ,5.87084671
"Mercer County, NJ",34021,2018,Homicide,22,369811,NJ,5.948984752
"Mercer County, NJ",34021,2019,Homicide,25,367430,NJ,6.804017092
"San Juan County, NM",35045,2010,Homicide,12,130044,NM,9.227646027
"San Juan County, NM",35045,2011,Homicide,11,128200,NM,8.580343214
"San Juan County, NM",35045,2012,Homicide,10,128529,NM,7.780345292
"San Juan County, NM",35045,2013,Homicide,14,126503,NM,11.06693122
"San Juan County, NM",35045,2014,Homicide,11,123785,NM,8.886375571
"San Juan County, NM",35045,2016,Homicide,14,115079,NM,12.16555584
"San Juan County, NM",35045,2017,Homicide,10,126926,NM,7.878606432
"San Juan County, NM",35045,2018,Homicide,16,125043,NM,12.79559831
"San Juan County, NM",35045,2019,Homicide,12,123958,NM,9.680698301
"Hoke County, NC",37093,2019,Homicide,10,55234,NC,18.10479053
"Colleton County, SC",45029,2009,Homicide,11,38864,SC,28.30382874
"Colleton County, SC",45029,2016,Homicide,10,37923,SC,26.36922184
"Colleton County, SC",45029,2018,Homicide,11,37660,SC,29.20870951
"Middlesex County, NJ",34023,2009,Homicide,11,805204,NJ,1.366113432
"Middlesex County, NJ",34023,2010,Homicide,16,809858,NJ,1.975654991
"Middlesex County, NJ",34023,2011,Homicide,18,814217,NJ,2.210712869
"Middlesex County, NJ",34023,2012,Homicide,13,823041,NJ,1.57950819
"Middlesex County, NJ",34023,2013,Homicide,13,828919,NJ,1.568307639
"Middlesex County, NJ",34023,2014,Homicide,15,836297,NJ,1.793621166
"Middlesex County, NJ",34023,2015,Homicide,18,840900,NJ,2.140563682
"Middlesex County, NJ",34023,2016,Homicide,13,837073,NJ,1.55303062
"Middlesex County, NJ",34023,2017,Homicide,13,842798,NJ,1.542481116
"Middlesex County, NJ",34023,2018,Homicide,13,829685,NJ,1.566859712
"Middlesex County, NJ",34023,2019,Homicide,17,825062,NJ,2.060451215
"Orange County, NY",36071,2010,Homicide,16,372813,NY,4.291695837
"Orange County, NY",36071,2011,Homicide,10,374872,NY,2.6675772
"Orange County, NY",36071,2012,Homicide,17,374512,NY,4.539240398
"Orange County, NY",36071,2013,Homicide,13,375592,NY,3.461202582
"Orange County, NY",36071,2014,Homicide,10,376099,NY,2.658874392
"Orange County, NY",36071,2016,Homicide,14,379210,NY,3.691885763
"Orange County, NY",36071,2019,Homicide,10,384940,NY,2.597807451
"Providence County, RI",44007,2009,Homicide,26,626304,RI,4.151338647
"Providence County, RI",44007,2010,Homicide,25,626667,RI,3.98935958
"Providence County, RI",44007,2011,Homicide,15,626709,RI,2.393455336
"Providence County, RI",44007,2012,Homicide,23,628323,RI,3.660537653
"Providence County, RI",44007,2013,Homicide,25,628600,RI,3.97709195
"Providence County, RI",44007,2014,Homicide,26,631974,RI,4.114093301
"Providence County, RI",44007,2015,Homicide,23,633473,RI,3.630778265
"Providence County, RI",44007,2016,Homicide,21,633673,RI,3.314012117
"Providence County, RI",44007,2017,Homicide,16,637357,RI,2.510367031
"Providence County, RI",44007,2018,Homicide,13,636084,RI,2.043755227
"Providence County, RI",44007,2019,Homicide,18,638931,RI,2.817205614
"Darlington County, SC",45031,2009,Homicide,10,68705,SC,14.55498144
"Darlington County, SC",45031,2012,Homicide,11,68139,SC,16.14347143
"Darlington County, SC",45031,2017,Homicide,14,67265,SC,20.81320152
"Darlington County, SC",45031,2018,Homicide,10,66802,SC,14.96961169
"Darlington County, SC",45031,2019,Homicide,12,66618,SC,18.0131496
"Brevard County, FL",12009,2009,Homicide,32,542109,FL,5.902871932
"Brevard County, FL",12009,2010,Homicide,31,543376,FL,5.705073467
"Brevard County, FL",12009,2011,Homicide,25,543566,FL,4.599257496
"Brevard County, FL",12009,2012,Homicide,33,547307,FL,6.029522736
"Brevard County, FL",12009,2013,Homicide,31,550823,FL,5.627942188
"Brevard County, FL",12009,2014,Homicide,23,556885,FL,4.130116631
"Brevard County, FL",12009,2015,Homicide,34,568088,FL,5.984988241
"Brevard County, FL",12009,2016,Homicide,30,579130,FL,5.180184069
"Brevard County, FL",12009,2017,Homicide,32,589162,FL,5.431443304
"Brevard County, FL",12009,2018,Homicide,37,596849,FL,6.199222919
"Brevard County, FL",12009,2019,Homicide,39,601942,FL,6.479029541
"Monmouth County, NJ",34025,2009,Homicide,11,628669,NJ,1.749728394
"Monmouth County, NJ",34025,2010,Homicide,14,630380,NJ,2.220882642
"Monmouth County, NJ",34025,2011,Homicide,13,631020,NJ,2.060156572
"Monmouth County, NJ",34025,2012,Homicide,10,629384,NJ,1.588855135
"Monmouth County, NJ",34025,2013,Homicide,13,629672,NJ,2.064566949
"Monmouth County, NJ",34025,2014,Homicide,10,629279,NJ,1.589120247
"Monmouth County, NJ",34025,2015,Homicide,11,628715,NJ,1.749600375
"Monmouth County, NJ",34025,2017,Homicide,13,626351,NJ,2.07551357
"Monmouth County, NJ",34025,2018,Homicide,16,621354,NJ,2.575021646
"Santa Fe County, NM",35049,2010,Homicide,12,144170,NM,8.323506971
"Santa Fe County, NM",35049,2011,Homicide,11,145648,NM,7.552455235
"Santa Fe County, NM",35049,2012,Homicide,12,146375,NM,8.198121264
"Santa Fe County, NM",35049,2014,Homicide,10,148164,NM,6.749277827
"Iredell County, NC",37097,2016,Homicide,10,172916,NC,5.783154827
"Dillon County, SC",45033,2018,Homicide,10,30599,SC,32.68080656
"Orange County, TX",48361,2015,Homicide,10,84260,TX,11.86802753
"Baldwin County, AL",1003,2009,Homicide,12,179406,AL,6.688739507
"Baldwin County, AL",1003,2018,Homicide,10,218022,AL,4.586693086
"Broward County, FL",12011,2009,Homicide,91,1733310,FL,5.250070674
"Broward County, FL",12011,2010,Homicide,83,1748066,FL,4.748104477
"Broward County, FL",12011,2011,Homicide,81,1780172,FL,4.550122123
"Broward County, FL",12011,2012,Homicide,96,1815137,FL,5.288856984
"Broward County, FL",12011,2013,Homicide,96,1838844,FL,5.220671248
"Broward County, FL",12011,2014,Homicide,82,1869235,FL,4.386821347
"Broward County, FL",12011,2015,Homicide,99,1896425,FL,5.220348814
"Broward County, FL",12011,2016,Homicide,104,1909632,FL,5.446075474
"Broward County, FL",12011,2017,Homicide,108,1935878,FL,5.578863957
"Broward County, FL",12011,2018,Homicide,118,1951260,FL,6.047374517
"Broward County, FL",12011,2019,Homicide,137,1952778,FL,7.015646428
"Washington County, MD",24043,2015,Homicide,10,149585,MD,6.685162282
"Dorchester County, SC",45035,2014,Homicide,13,148469,SC,8.756036614
"Dorchester County, SC",45035,2015,Homicide,15,152478,SC,9.837484752
"Dorchester County, SC",45035,2016,Homicide,11,153773,SC,7.153401442
"Dorchester County, SC",45035,2017,Homicide,12,156456,SC,7.66988802
"Tippecanoe County, IN",18157,2017,Homicide,10,190587,IN,5.246947588
"Wicomico County, MD",24045,2010,Homicide,10,98733,MD,10.12832589
"Ocean County, NJ",34029,2010,Homicide,11,576567,NJ,1.907844188
"Ocean County, NJ",34029,2015,Homicide,11,588721,NJ,1.868457215
"Johnston County, NC",37101,2010,Homicide,14,168878,NC,8.290008172
"Johnston County, NC",37101,2019,Homicide,10,209339,NC,4.776940752
"Passaic County, NJ",34031,2009,Homicide,22,498641,NJ,4.411991794
"Passaic County, NJ",34031,2010,Homicide,22,501226,NJ,4.389237589
"Passaic County, NJ",34031,2011,Homicide,23,502007,NJ,4.58160942
"Passaic County, NJ",34031,2012,Homicide,27,502885,NJ,5.36902075
"Passaic County, NJ",34031,2013,Homicide,23,505672,NJ,4.548402917
"Passaic County, NJ",34031,2014,Homicide,26,508856,NJ,5.109500527
"Passaic County, NJ",34031,2015,Homicide,21,510916,NJ,4.110264701
"Passaic County, NJ",34031,2016,Homicide,19,507945,NJ,3.740562462
"Passaic County, NJ",34031,2017,Homicide,27,512607,NJ,5.267192996
"Passaic County, NJ",34031,2018,Homicide,17,503310,NJ,3.377640023
"Passaic County, NJ",34031,2019,Homicide,24,501826,NJ,4.782534185
"Stark County, OH",39151,2009,Homicide,10,376210,OH,2.658089897
"Stark County, OH",39151,2010,Homicide,13,375586,OH,3.461257874
"Stark County, OH",39151,2011,Homicide,18,375087,OH,4.798886658
"Stark County, OH",39151,2012,Homicide,22,374868,OH,5.86873246
"Stark County, OH",39151,2013,Homicide,13,375432,OH,3.462677662
"Stark County, OH",39151,2014,Homicide,18,375736,OH,4.790597654
"Stark County, OH",39151,2015,Homicide,20,375165,OH,5.330987699
"Stark County, OH",39151,2016,Homicide,17,373612,OH,4.550175048
"Stark County, OH",39151,2017,Homicide,31,372542,OH,8.321209421
"Stark County, OH",39151,2018,Homicide,18,371574,OH,4.844257133
"Stark County, OH",39151,2019,Homicide,19,370606,OH,5.126738369
"Wyandotte County, KS",20209,2009,Homicide,38,156416,KS,24.29418985
"Wyandotte County, KS",20209,2010,Homicide,23,157505,KS,14.60271103
"Wyandotte County, KS",20209,2011,Homicide,27,158224,KS,17.06441501
"Wyandotte County, KS",20209,2012,Homicide,21,159129,KS,13.1968403
"Wyandotte County, KS",20209,2013,Homicide,25,160384,KS,15.58758978
"Wyandotte County, KS",20209,2014,Homicide,28,161636,KS,17.32287362
"Wyandotte County, KS",20209,2015,Homicide,26,163369,KS,15.91489205
"Wyandotte County, KS",20209,2016,Homicide,45,163831,KS,27.46732914
"Wyandotte County, KS",20209,2017,Homicide,37,165288,KS,22.38517013
"Wyandotte County, KS",20209,2018,Homicide,28,165324,KS,16.93643996
"Wyandotte County, KS",20209,2019,Homicide,28,165429,KS,16.92569018
"Acadia Parish, LA",22001,2016,Homicide,13,62645,LA,20.75185569
"Queens County, NY",36081,2009,Homicide,82,2217166,NY,3.698415004
"Queens County, NY",36081,2010,Homicide,108,2230722,NY,4.841481816
"Queens County, NY",36081,2011,Homicide,89,2247848,NY,3.959342447
"Queens County, NY",36081,2012,Homicide,85,2272771,NY,3.739928044
"Queens County, NY",36081,2013,Homicide,67,2296175,NY,2.917896066
"Queens County, NY",36081,2014,Homicide,71,2321580,NY,3.058262046
"Queens County, NY",36081,2015,Homicide,65,2339150,NY,2.778787166
"Queens County, NY",36081,2016,Homicide,55,2333054,NY,2.357425075
"Queens County, NY",36081,2017,Homicide,46,2358582,NY,1.95032439
"Queens County, NY",36081,2018,Homicide,63,2278906,NY,2.764484362
"Queens County, NY",36081,2019,Homicide,67,2253858,NY,2.972680621
"Summit County, OH",39153,2009,Homicide,25,542135,OH,4.61139753
"Summit County, OH",39153,2010,Homicide,27,541781,OH,4.983563469
"Summit County, OH",39153,2011,Homicide,38,539832,OH,7.039227019
"Summit County, OH",39153,2012,Homicide,28,540811,OH,5.177409483
"Summit County, OH",39153,2013,Homicide,34,541824,OH,6.275100402
"Summit County, OH",39153,2014,Homicide,26,541943,OH,4.79755251
"Summit County, OH",39153,2015,Homicide,40,541968,OH,7.38050955
"Summit County, OH",39153,2016,Homicide,30,540300,OH,5.55247085
"Summit County, OH",39153,2017,Homicide,53,541228,OH,9.79254584
"Summit County, OH",39153,2018,Homicide,44,541918,OH,8.119309563
"Summit County, OH",39153,2019,Homicide,42,541013,OH,7.763214562
"Florence County, SC",45041,2009,Homicide,12,136120,SC,8.815750808
"Florence County, SC",45041,2010,Homicide,11,136885,SC,8.03594258
"Florence County, SC",45041,2015,Homicide,14,138900,SC,10.07919366
"Florence County, SC",45041,2017,Homicide,19,138566,SC,13.71187737
"Florence County, SC",45041,2018,Homicide,27,138159,SC,19.5427008
"Florence County, SC",45041,2019,Homicide,21,138293,SC,15.18515037
"Dallas County, TX",48113,2009,Homicide,213,2346378,TX,9.077821221
"Dallas County, TX",48113,2010,Homicide,183,2368139,TX,7.727586936
"Dallas County, TX",48113,2011,Homicide,178,2416014,TX,7.367506976
"Dallas County, TX",48113,2012,Homicide,191,2453843,TX,7.783709064
"Dallas County, TX",48113,2013,Homicide,207,2480331,TX,8.345660317
"Dallas County, TX",48113,2014,Homicide,155,2518638,TX,6.154119806
"Dallas County, TX",48113,2015,Homicide,204,2553385,TX,7.98939447
"Dallas County, TX",48113,2016,Homicide,217,2574984,TX,8.427236829
"Dallas County, TX",48113,2017,Homicide,214,2618148,TX,8.173716688
"Dallas County, TX",48113,2018,Homicide,214,2637772,TX,8.112907408
"Dallas County, TX",48113,2019,Homicide,245,2635516,TX,9.296092302
"Dane County, WI",55025,2015,Homicide,14,523643,WI,2.673577227
"Dane County, WI",55025,2016,Homicide,10,531273,WI,1.88227145
"Dane County, WI",55025,2017,Homicide,14,536416,WI,2.609914693
"Phillips County, AR",5107,2009,Homicide,10,21976,AR,45.50418639
"Phillips County, AR",5107,2011,Homicide,12,21442,AR,55.96492864
"Phillips County, AR",5107,2018,Homicide,11,18029,AR,61.01281269
"Phillips County, AR",5107,2019,Homicide,13,17782,AR,73.10763694
"Clay County, FL",12019,2009,Homicide,11,189101,FL,5.816997266
"Clay County, FL",12019,2010,Homicide,13,190865,FL,6.811096849
"Clay County, FL",12019,2011,Homicide,10,192370,FL,5.198315746
"Clay County, FL",12019,2014,Homicide,10,199798,FL,5.005055106
"Clay County, FL",12019,2016,Homicide,11,208311,FL,5.280566077
"Vanderburgh County, IN",18163,2014,Homicide,10,182006,IN,5.494324363
"Vanderburgh County, IN",18163,2017,Homicide,20,181616,IN,11.01224562
"Vanderburgh County, IN",18163,2018,Homicide,16,180974,IN,8.84104899
"Vanderburgh County, IN",18163,2019,Homicide,15,181451,IN,8.26669459
"Macomb County, MI",26099,2009,Homicide,35,839435,MI,4.169471132
"Macomb County, MI",26099,2010,Homicide,37,840978,MI,4.399639467
"Macomb County, MI",26099,2011,Homicide,25,842145,MI,2.968609919
"Macomb County, MI",26099,2012,Homicide,22,847383,MI,2.596228624
"Macomb County, MI",26099,2013,Homicide,36,854769,MI,4.211664204
"Macomb County, MI",26099,2014,Homicide,32,860112,MI,3.720445709
"Macomb County, MI",26099,2015,Homicide,43,864840,MI,4.972017946
"Macomb County, MI",26099,2016,Homicide,37,867730,MI,4.26399917
"Macomb County, MI",26099,2017,Homicide,40,871375,MI,4.590446134
"Macomb County, MI",26099,2018,Homicide,43,874759,MI,4.915639622
"Macomb County, MI",26099,2019,Homicide,42,873972,MI,4.805645947
"Ramsey County, MN",27123,2009,Homicide,21,506590,MN,4.145364101
"Ramsey County, MN",27123,2010,Homicide,17,508640,MN,3.342245989
"Ramsey County, MN",27123,2011,Homicide,12,514696,MN,2.331473336
"Ramsey County, MN",27123,2012,Homicide,21,520152,MN,4.03728141
"Ramsey County, MN",27123,2013,Homicide,21,526714,MN,3.986983448
"Ramsey County, MN",27123,2014,Homicide,19,532655,MN,3.567036825
"Ramsey County, MN",27123,2015,Homicide,24,538133,MN,4.459864011
"Ramsey County, MN",27123,2016,Homicide,12,540649,MN,2.219554646
"Ramsey County, MN",27123,2017,Homicide,28,547974,MN,5.109731484
"Ramsey County, MN",27123,2018,Homicide,21,550210,MN,3.816724523
"Ramsey County, MN",27123,2019,Homicide,30,550321,MN,5.45136384
"Hillsborough County, NH",33011,2011,Homicide,10,401696,NH,2.489444754
"Hillsborough County, NH",33011,2013,Homicide,10,403985,NH,2.475339431
"Hillsborough County, NH",33011,2015,Homicide,12,406678,NH,2.950737438
"Lenoir County, NC",37107,2011,Homicide,10,59339,NC,16.85232309
"Lenoir County, NC",37107,2015,Homicide,10,58106,NC,17.20992669
"Trumbull County, OH",39155,2009,Homicide,12,211290,OH,5.679397984
